Category: All categories

Region,friends hate me: (2007)
Vermont,
West Virginia,
Delaware,
South Dakota,
Alaska,
Mississippi,
Hawaii,
Louisiana,
Minnesota,100
Tennessee,90
Kansas,
Indiana,90
Connecticut,
North Carolina,54
Missouri,45
Arizona,36
Texas,27
Ohio,27
Florida,27
Illinois,27
Pennsylvania,18
Massachusetts,18
California,18
Alabama,
Arkansas,
Colorado,
District of Columbia,
Georgia,
Iowa,
Idaho,
Kentucky,
Maryland,
Maine,
Michigan,
Montana,
North Dakota,
Nebraska,
New Hampshire,
New Jersey,
New Mexico,
Nevada,
New York,
Oklahoma,
Oregon,
Rhode Island,
South Carolina,
Utah,
Virginia,
Washington,
Wisconsin,
Wyoming,
