Category: All categories

Region,tie a noose: (2004)
Montana,
North Dakota,100
Vermont,
Mississippi,89
New Hampshire,81
West Virginia,55
New Mexico,
District of Columbia,
Tennessee,16
Pennsylvania,11
Michigan,10
Washington,6
Minnesota,6
Virginia,6
Illinois,6
Massachusetts,6
Florida,6
Ohio,5
Texas,4
California,2
New York,2
Alaska,
Alabama,
Arkansas,
Arizona,
Colorado,
Connecticut,
Delaware,
Georgia,
Hawaii,
Iowa,
Idaho,
Indiana,
Kansas,
Kentucky,
Louisiana,
Maryland,
Maine,
Missouri,
North Carolina,
Nebraska,
New Jersey,
Nevada,
Oklahoma,
Oregon,
Rhode Island,
South Carolina,
South Dakota,
Utah,
Wisconsin,
Wyoming,
