Category: All categories

Region,homophobia: (2020)
District of Columbia,100
Vermont,100
Delaware,93
Massachusetts,91
Wyoming,
Oregon,70
Washington,70
Iowa,68
Connecticut,68
Virginia,67
New Jersey,67
New York,65
Maryland,65
Illinois,63
West Virginia,63
South Dakota,63
California,63
Pennsylvania,62
Kentucky,62
North Dakota,60
Minnesota,60
Arkansas,60
North Carolina,60
Michigan,58
Wisconsin,56
Alabama,56
New Hampshire,56
Ohio,56
Colorado,56
Kansas,56
Missouri,55
Nevada,55
Indiana,53
Oklahoma,53
Texas,53
Idaho,53
Utah,53
Georgia,51
Maine,51
Louisiana,51
Mississippi,51
Arizona,50
Rhode Island,50
Nebraska,50
South Carolina,48
Florida,48
Tennessee,48
Hawaii,46
New Mexico,44
Montana,44
Alaska,37
