Category: All categories

Region,homophobia: (2021)
District of Columbia,100
Connecticut,82
Maine,77
Delaware,75
Maryland,74
Massachusetts,74
Washington,74
New Hampshire,70
Hawaii,68
Virginia,65
Kentucky,65
Minnesota,65
Alaska,65
Vermont,65
Oregon,63
New Jersey,63
Utah,63
California,63
Rhode Island,62
Iowa,60
Colorado,58
Illinois,58
Michigan,58
Ohio,58
North Carolina,56
Kansas,55
Georgia,55
Pennsylvania,55
Arizona,53
Louisiana,53
Wisconsin,53
Indiana,51
Texas,51
New York,51
Tennessee,51
Missouri,50
South Carolina,50
Wyoming,
Idaho,46
Florida,46
New Mexico,44
Nevada,44
Mississippi,43
Oklahoma,43
West Virginia,41
Nebraska,37
Alabama,37
Arkansas,37
North Dakota,32
Montana,31
South Dakota,13
