Category: All categories

Region,Histrionic: (2020)
District of Columbia,100
Vermont,100
Oregon,97
Utah,95
South Dakota,93
Oklahoma,91
Connecticut,89
Minnesota,87
Maryland,87
Maine,87
Kansas,85
Nebraska,83
Wyoming,81
Kentucky,81
Massachusetts,81
New Mexico,81
Rhode Island,79
Arkansas,77
Colorado,77
Delaware,77
Virginia,77
South Carolina,75
Washington,75
Arizona,75
Iowa,75
Ohio,75
Wisconsin,75
Illinois,75
Alabama,75
Pennsylvania,75
Michigan,73
Tennessee,73
New York,73
Idaho,73
Missouri,73
Indiana,71
New Jersey,71
North Carolina,71
New Hampshire,69
California,69
Georgia,69
Texas,69
Florida,67
Hawaii,65
Louisiana,65
Mississippi,65
North Dakota,59
Nevada,59
West Virginia,55
Alaska,53
Montana,46
