Category: All categories

Region,Abusive parents: (2004)
Iowa,100
Wisconsin,55
Pennsylvania,34
North Carolina,25
Maryland,23
Texas,22
New Jersey,20
Missouri,17
Massachusetts,15
New York,12
California,12
Florida,7
New Mexico,
Mississippi,
Maine,
Nevada,
Alaska,
Wyoming,
Louisiana,
Kansas,
Indiana,
Illinois,
Michigan,
Minnesota,
Idaho,
Hawaii,
Montana,
Georgia,
North Dakota,
Nebraska,
New Hampshire,
Delaware,
District of Columbia,
Connecticut,
Colorado,
Ohio,
Oklahoma,
Oregon,
Arizona,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Arkansas,
Utah,
Virginia,
Vermont,
Washington,
Alabama,
West Virginia,
Kentucky,
