Category: All categories

Region,feeling sad: (2007)
Michigan,100
Connecticut,99
Tennessee,92
Wisconsin,80
Florida,75
Oregon,69
Ohio,67
Massachusetts,62
Pennsylvania,60
North Carolina,54
New York,53
Georgia,53
Texas,51
California,49
Illinois,47
Washington,44
New Jersey,43
Missouri,30
Minnesota,26
West Virginia,
Vermont,
Alaska,
New Hampshire,
Mississippi,
Wyoming,
Maryland,
Montana,
Louisiana,
North Dakota,
Nebraska,
Kentucky,
Kansas,
New Mexico,
Nevada,
Indiana,
Idaho,
Oklahoma,
Iowa,
Hawaii,
Rhode Island,
South Carolina,
South Dakota,
Delaware,
District of Columbia,
Utah,
Virginia,
Colorado,
Arizona,
Arkansas,
Alabama,
Maine,
