Category: All categories

Region,sexual abuse: (2018)
District of Columbia,100
Iowa,97
West Virginia,95
Oregon,86
Utah,84
Kentucky,83
Alaska,80
Delaware,77
Wyoming,75
Rhode Island,73
New Hampshire,70
Montana,69
Idaho,67
Maine,67
Nebraska,67
Kansas,65
Connecticut,65
Oklahoma,64
Maryland,64
Arkansas,64
Missouri,63
New Mexico,63
Arizona,63
Illinois,62
Vermont,62
Massachusetts,62
Alabama,62
Pennsylvania,61
North Dakota,61
Washington,60
New York,59
Indiana,57
Minnesota,57
Louisiana,56
Hawaii,56
South Dakota,56
Michigan,56
Wisconsin,56
Virginia,55
California,52
South Carolina,52
Ohio,52
Colorado,52
Tennessee,51
New Jersey,50
Texas,49
North Carolina,49
Mississippi,48
Georgia,47
Nevada,46
Florida,38
