Category: All categories

Region,how to do better in school: (2006)
Wyoming,
Alaska,
Tennessee,100
New Jersey,54
Georgia,45
Florida,45
Minnesota,
Massachusetts,
New York,9
California,9
Alabama,
Arkansas,
Arizona,
Colorado,
Connecticut,
District of Columbia,
Delaware,
Hawaii,
Iowa,
Idaho,
Illinois,
Indiana,
Kansas,
Kentucky,
Louisiana,
Maryland,
Maine,
Michigan,
Missouri,
Mississippi,
Montana,
North Carolina,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
Ohio,
Oklahoma,
Oregon,
Pennsylvania,
Rhode Island,
South Carolina,
South Dakota,
Texas,
Utah,
Virginia,
Vermont,
Washington,
Wisconsin,
West Virginia,
