Category: All categories

Region,suicide attempt: (2004)
Alaska,
Delaware,100
Arkansas,66
Idaho,56
Nebraska,49
Nevada,45
Utah,44
New Mexico,35
Rhode Island,30
Missouri,20
Alabama,17
South Carolina,16
Georgia,7
California,7
North Carolina,7
Massachusetts,6
New York,6
Illinois,4
Virginia,3
Washington,3
Arizona,
Colorado,
Connecticut,
District of Columbia,
Florida,
Hawaii,
Iowa,
Indiana,
Kansas,
Kentucky,
Louisiana,
Maryland,
Maine,
Michigan,
Minnesota,
Mississippi,
Montana,
North Dakota,
New Hampshire,
New Jersey,
Ohio,
Oklahoma,
Oregon,
Pennsylvania,
South Dakota,
Tennessee,
Texas,
Vermont,
Wisconsin,
West Virginia,
Wyoming,
