Category: All categories

Region,crazy ex: (2005)
Rhode Island,100
Wyoming,
Mississippi,54
Indiana,28
South Carolina,27
Oklahoma,22
Utah,14
Tennessee,11
Texas,6
North Carolina,6
New Jersey,5
Florida,3
New York,2
California,2
Alaska,
Alabama,
Arkansas,
Arizona,
Colorado,
Connecticut,
District of Columbia,
Delaware,
Georgia,
Hawaii,
Iowa,
Idaho,
Illinois,
Kansas,
Kentucky,
Louisiana,
Massachusetts,
Maryland,
Maine,
Michigan,
Minnesota,
Missouri,
Montana,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
Ohio,
Oregon,
Pennsylvania,
South Dakota,
Virginia,
Vermont,
Washington,
Wisconsin,
West Virginia,
