Category: All categories

Region,crazy ex: (2017)
District of Columbia,100
Vermont,91
Massachusetts,83
New York,80
California,76
Rhode Island,75
Washington,73
Oregon,68
Maryland,61
Hawaii,58
Maine,57
Connecticut,57
Illinois,55
Virginia,55
Utah,54
New Jersey,53
Pennsylvania,53
Alaska,52
Colorado,52
New Hampshire,51
Wisconsin,51
Minnesota,49
Michigan,47
Kentucky,47
Ohio,47
Idaho,47
Indiana,46
Iowa,46
New Mexico,46
Arizona,45
Missouri,45
North Carolina,44
West Virginia,43
Nevada,43
Tennessee,43
Oklahoma,40
Montana,39
Louisiana,39
Georgia,38
Nebraska,38
Arkansas,38
Kansas,38
North Dakota,37
Alabama,37
Texas,36
Delaware,36
South Carolina,36
Florida,34
Wyoming,
Mississippi,31
South Dakota,22
