Category: All categories

Region,I hate my parents: (2009)
Ohio,100
Pennsylvania,95
New Jersey,71
Illinois,58
North Carolina,55
Michigan,46
Massachusetts,42
California,41
Florida,40
Washington,40
New York,40
Georgia,39
Virginia,27
Texas,26
West Virginia,
Hawaii,
Vermont,
Mississippi,
Kentucky,
South Carolina,
Nebraska,
Nevada,
Tennessee,
Connecticut,
Oregon,
Kansas,
Maryland,
Arizona,
Alaska,
North Dakota,
New Hampshire,
Montana,
New Mexico,
Missouri,
Minnesota,
Maine,
Oklahoma,
Louisiana,
Indiana,
Rhode Island,
Idaho,
South Dakota,
Iowa,
Delaware,
Utah,
District of Columbia,
Colorado,
Arkansas,
Wisconsin,
Alabama,
Wyoming,
