Category: All categories

Region,I hate my parents: (2008)
Georgia,100
Virginia,92
Massachusetts,87
Michigan,74
New Jersey,67
New York,60
Pennsylvania,59
California,51
Texas,46
Illinois,36
Washington,36
Ohio,34
South Dakota,
North Dakota,
Wyoming,
Idaho,
Arkansas,
Nebraska,
Colorado,
Maryland,
Tennessee,
Oregon,
Missouri,
Arizona,
Mississippi,
Alaska,
Montana,
North Carolina,
Maine,
Louisiana,
New Hampshire,
Kentucky,
New Mexico,
Nevada,
Kansas,
Indiana,
Oklahoma,
Iowa,
Hawaii,
Rhode Island,
South Carolina,
Florida,
Delaware,
District of Columbia,
Utah,
Connecticut,
Vermont,
Alabama,
Wisconsin,
West Virginia,
Minnesota,
