Category: All categories

Region,I hate my parents: (2021)
Washington,100
Massachusetts,97
Michigan,89
California,88
Virginia,86
New York,84
Texas,75
Ohio,69
New Jersey,68
Florida,62
Georgia,61
Pennsylvania,59
North Carolina,56
Illinois,55
Montana,
Rhode Island,
Kansas,
Vermont,
Idaho,
Louisiana,
Maryland,
Delaware,
Kentucky,
Utah,
Minnesota,
Indiana,
Nebraska,
West Virginia,
Arizona,
Mississippi,
Missouri,
South Carolina,
Connecticut,
New Mexico,
Iowa,
Oregon,
Colorado,
Oklahoma,
Nevada,
Wisconsin,
Alabama,
Tennessee,
Alaska,
South Dakota,
New Hampshire,
North Dakota,
Maine,
Hawaii,
District of Columbia,
Arkansas,
Wyoming,
