Category: All categories

Region,I hate my parents: (2005)
Florida,100
Ohio,97
Pennsylvania,97
Virginia,81
Illinois,72
Georgia,70
Texas,58
New York,47
California,41
North Dakota,
South Dakota,
Delaware,
Wisconsin,
Maine,
Alabama,
District of Columbia,
Colorado,
Alaska,
Wyoming,
Massachusetts,
Maryland,
Kentucky,
Michigan,
Minnesota,
Missouri,
Mississippi,
Montana,
North Carolina,
Kansas,
Nebraska,
New Hampshire,
New Jersey,
New Mexico,
Nevada,
Indiana,
Idaho,
Oklahoma,
Oregon,
Iowa,
Rhode Island,
South Carolina,
Hawaii,
Tennessee,
Connecticut,
Utah,
Arizona,
Vermont,
Washington,
Arkansas,
West Virginia,
Louisiana,
