Category: All categories

Region,I hate my parents: (2006)
North Carolina,100
Massachusetts,67
Florida,62
Pennsylvania,59
Georgia,57
Illinois,49
New York,41
Virginia,35
California,32
Texas,19
Montana,
New Mexico,
Arkansas,
New Hampshire,
Nebraska,
Utah,
Tennessee,
Oregon,
District of Columbia,
Alaska,
Wyoming,
Maine,
Michigan,
Minnesota,
Missouri,
Mississippi,
Louisiana,
Kentucky,
North Dakota,
Kansas,
Indiana,
New Jersey,
Idaho,
Nevada,
Iowa,
Ohio,
Oklahoma,
Hawaii,
Delaware,
Rhode Island,
South Carolina,
South Dakota,
Connecticut,
Colorado,
Arizona,
Alabama,
Vermont,
Washington,
Wisconsin,
West Virginia,
Maryland,
