Category: All categories

Region,Can’t sleep: (2019)
North Carolina,100
Florida,90
California,84
Pennsylvania,84
New York,82
Arizona,75
Texas,67
Ohio,64
Illinois,54
Georgia,54
Nebraska,
Louisiana,
Oklahoma,
Arkansas,
District of Columbia,
Mississippi,
Colorado,
Alabama,
Massachusetts,
New Mexico,
Virginia,
Missouri,
Kentucky,
Oregon,
Indiana,
Wisconsin,
New Jersey,
Tennessee,
Michigan,
Minnesota,
South Carolina,
Washington,
Maryland,
Alaska,
Nevada,
New Hampshire,
North Dakota,
Montana,
Maine,
Rhode Island,
Kansas,
South Dakota,
Idaho,
Iowa,
Utah,
Hawaii,
Vermont,
Delaware,
Connecticut,
West Virginia,
Wyoming,
