Category: All categories

Region,Can’t sleep: (2013)
California,100
Ohio,69
New York,64
Florida,41
Texas,22
Delaware,
Alaska,
Iowa,
New Mexico,
Idaho,
Wisconsin,
Oklahoma,
Washington,
Nevada,
Connecticut,
Alabama,
Mississippi,
Wyoming,
Louisiana,
Massachusetts,
Maryland,
Maine,
Michigan,
Minnesota,
Missouri,
Kansas,
Montana,
North Carolina,
North Dakota,
Nebraska,
New Hampshire,
New Jersey,
Indiana,
Illinois,
Hawaii,
Georgia,
District of Columbia,
Oregon,
Pennsylvania,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Colorado,
Utah,
Virginia,
Vermont,
Arizona,
Arkansas,
West Virginia,
Kentucky,
