Category: All categories

Region,Can’t sleep: (2016)
North Carolina,100
Ohio,49
Pennsylvania,37
Texas,34
California,24
New York,23
Florida,21
Wyoming,
Montana,
Kansas,
Maine,
Oklahoma,
Indiana,
Iowa,
Minnesota,
Washington,
Maryland,
Virginia,
Massachusetts,
Mississippi,
Alaska,
Kentucky,
Michigan,
Illinois,
Missouri,
Idaho,
Hawaii,
Georgia,
North Dakota,
Nebraska,
New Hampshire,
New Jersey,
New Mexico,
Nevada,
Delaware,
District of Columbia,
Connecticut,
Oregon,
Colorado,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Arizona,
Utah,
Arkansas,
Vermont,
Alabama,
Wisconsin,
West Virginia,
Louisiana,
