Category: All categories

Region,Can’t sleep: (2014)
Florida,100
California,61
New York,45
Iowa,
Alabama,
Arkansas,
Louisiana,
Nevada,
Virginia,
Maryland,
New Jersey,
Alaska,
Wyoming,
Idaho,
Illinois,
Indiana,
Kansas,
Kentucky,
Georgia,
Massachusetts,
Delaware,
Maine,
Michigan,
Minnesota,
Missouri,
Mississippi,
Montana,
North Carolina,
North Dakota,
Nebraska,
New Hampshire,
District of Columbia,
New Mexico,
Connecticut,
Colorado,
Ohio,
Oklahoma,
Oregon,
Pennsylvania,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Texas,
Utah,
Arizona,
Vermont,
Washington,
Wisconsin,
West Virginia,
Hawaii,
