Category: All categories

Region,Avoidant: (2020)
District of Columbia,100
Oregon,72
Vermont,70
Utah,64
Washington,62
Massachusetts,60
Colorado,57
Maryland,54
Rhode Island,53
New Mexico,53
Montana,53
California,52
North Dakota,50
New York,48
Arizona,48
Maine,47
Kansas,47
Minnesota,47
Wisconsin,47
Tennessee,47
Connecticut,47
Virginia,47
Idaho,47
Nebraska,46
Louisiana,45
Illinois,45
Arkansas,45
North Carolina,45
Alaska,44
Iowa,43
Oklahoma,43
South Dakota,42
Michigan,42
Mississippi,42
New Jersey,41
Missouri,41
Pennsylvania,41
West Virginia,41
Wyoming,41
Indiana,41
Hawaii,41
Nevada,39
Ohio,38
Georgia,38
Florida,37
Texas,37
Kentucky,37
Alabama,36
Delaware,35
South Carolina,35
New Hampshire,33
