Category: All categories

Region,breakup: (2018)
District of Columbia,100
New York,92
Rhode Island,90
Hawaii,88
Alaska,87
Massachusetts,86
New Hampshire,85
Illinois,85
Vermont,84
New Jersey,81
West Virginia,81
Ohio,81
Mississippi,81
Georgia,81
Pennsylvania,80
Connecticut,80
South Dakota,79
California,79
Kentucky,78
North Dakota,78
Arkansas,78
Louisiana,77
Idaho,76
New Mexico,76
Oklahoma,76
Utah,76
Virginia,76
Colorado,75
Florida,75
Tennessee,74
Nebraska,74
Iowa,73
Kansas,72
Arizona,72
Texas,72
Washington,71
Montana,71
Alabama,71
Missouri,70
South Carolina,70
Nevada,69
Wyoming,69
Maryland,69
Minnesota,69
Oregon,69
Indiana,69
Wisconsin,69
Michigan,69
North Carolina,68
Delaware,68
Maine,67
