Category: All categories

Region,Avoidant personality disorder: (2004)
New Mexico,100
Mississippi,61
Arkansas,58
Nebraska,49
Maryland,39
Florida,19
Indiana,19
Pennsylvania,17
New York,17
Michigan,16
California,13
Washington,10
Ohio,10
Texas,7
New Jersey,7
Illinois,6
Alaska,
Alabama,
Arizona,
Colorado,
Connecticut,
District of Columbia,
Delaware,
Georgia,
Hawaii,
Iowa,
Idaho,
Kansas,
Kentucky,
Louisiana,
Massachusetts,
Maine,
Minnesota,
Missouri,
Montana,
North Carolina,
North Dakota,
New Hampshire,
Nevada,
Oklahoma,
Oregon,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Utah,
Virginia,
Vermont,
Wisconsin,
West Virginia,
Wyoming,
