Category: All categories

Region,guilty: (2018)
District of Columbia,100
Vermont,98
New York,93
Wyoming,86
Massachusetts,84
New Jersey,82
Illinois,81
California,81
Pennsylvania,81
Virginia,81
Maryland,80
Mississippi,79
Georgia,78
Florida,78
Alaska,77
West Virginia,77
Rhode Island,77
Texas,76
South Dakota,76
Delaware,76
North Dakota,76
Minnesota,74
Michigan,74
New Hampshire,74
Nevada,73
South Carolina,73
Kentucky,72
Iowa,72
Connecticut,72
Arkansas,72
North Carolina,71
Ohio,71
Louisiana,71
Hawaii,71
Idaho,71
Arizona,70
Montana,70
Alabama,69
Washington,69
Maine,69
New Mexico,68
Oklahoma,68
Kansas,67
Indiana,67
Oregon,66
Nebraska,65
Tennessee,65
Missouri,65
Wisconsin,64
Utah,63
Colorado,59
