Category: All categories

Region,guilty: (2019)
District of Columbia,100
Vermont,96
New Jersey,91
Maryland,86
Delaware,86
New York,86
Georgia,86
Rhode Island,84
Florida,82
Massachusetts,82
Virginia,82
Pennsylvania,81
Texas,80
Mississippi,80
Illinois,79
West Virginia,79
California,78
New Hampshire,78
North Carolina,77
Louisiana,77
Arkansas,76
Ohio,75
South Dakota,75
Iowa,75
Michigan,75
Nevada,75
Maine,75
Hawaii,74
South Carolina,74
Arizona,72
Alabama,72
Oklahoma,72
Connecticut,71
Missouri,71
Wyoming,70
Idaho,70
Kentucky,70
Kansas,70
North Dakota,69
Washington,69
Nebraska,69
New Mexico,68
Indiana,68
Oregon,67
Tennessee,67
Utah,66
Minnesota,65
Wisconsin,64
Alaska,63
Montana,60
Colorado,59
