Category: All categories

Region,guilty: (2021)
District of Columbia,100
Maryland,97
California,95
Rhode Island,94
New Jersey,93
Massachusetts,93
Vermont,92
Florida,91
Virginia,91
Georgia,90
Texas,90
Oregon,89
Delaware,88
Michigan,87
Pennsylvania,86
Illinois,86
Arizona,86
Kansas,86
Nevada,86
Washington,85
North Carolina,85
South Carolina,85
New Hampshire,84
North Dakota,84
Connecticut,83
West Virginia,83
Mississippi,83
Minnesota,83
Wisconsin,82
Indiana,81
New York,80
Hawaii,80
Oklahoma,80
Ohio,79
Missouri,79
Tennessee,78
Colorado,78
Alaska,77
New Mexico,77
Arkansas,77
Iowa,76
Alabama,75
Louisiana,75
Utah,74
Nebraska,74
Maine,74
Kentucky,73
South Dakota,72
Montana,72
Idaho,71
Wyoming,70
