Category: All categories

Region,gender identity: (2019)
District of Columbia,100
Wyoming,63
Massachusetts,62
Oregon,60
Rhode Island,57
Maine,57
Connecticut,53
Iowa,51
Washington,50
Kansas,50
Minnesota,48
California,46
Colorado,46
Maryland,44
Idaho,44
Alaska,44
Delaware,42
New York,42
Indiana,42
Nebraska,41
Wisconsin,41
Illinois,41
North Carolina,41
New Jersey,41
Vermont,40
Hawaii,40
Michigan,40
New Hampshire,40
Pennsylvania,39
Virginia,39
Arkansas,39
West Virginia,38
Montana,38
Ohio,37
Arizona,36
Utah,36
Nevada,35
Kentucky,35
Mississippi,34
Oklahoma,33
Missouri,33
South Carolina,32
South Dakota,31
Georgia,30
Louisiana,30
New Mexico,30
Texas,29
Alabama,29
Florida,28
Tennessee,28
North Dakota,23
