Category: All categories

Region,academic stress: (2008)
South Dakota,
Indiana,100
Alabama,85
Wisconsin,
New Jersey,57
Connecticut,
Washington,42
Florida,42
Georgia,28
North Carolina,28
Massachusetts,
California,28
Illinois,28
New York,14
Alaska,
Arkansas,
Arizona,
Colorado,
District of Columbia,
Delaware,
Hawaii,
Iowa,
Idaho,
Kansas,
Kentucky,
Louisiana,
Maryland,
Maine,
Michigan,
Minnesota,
Missouri,
Mississippi,
Montana,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
Ohio,
Oklahoma,
Oregon,
Pennsylvania,
Rhode Island,
South Carolina,
Tennessee,
Texas,
Utah,
Virginia,
Vermont,
West Virginia,
Wyoming,
