Category: All categories

Region,academic stress: (2004)
Alaska,
Wyoming,
Hawaii,
Colorado,
Missouri,
North Carolina,100
Georgia,40
New Jersey,36
California,13
Alabama,
Arkansas,
Arizona,
Connecticut,
District of Columbia,
Delaware,
Florida,
Iowa,
Idaho,
Illinois,
Indiana,
Kansas,
Kentucky,
Louisiana,
Massachusetts,
Maryland,
Maine,
Michigan,
Minnesota,
Mississippi,
Montana,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
New York,
Ohio,
Oklahoma,
Oregon,
Pennsylvania,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Texas,
Utah,
Virginia,
Vermont,
Washington,
Wisconsin,
West Virginia,
