Category: All categories

Region,academic stress: (2009)
Montana,
Delaware,
Idaho,
Alaska,
New Mexico,
New Hampshire,
Rhode Island,
Nebraska,
Wisconsin,
Georgia,100
Indiana,83
New Jersey,83
Minnesota,50
Missouri,
Maryland,
Michigan,
Massachusetts,
Pennsylvania,33
California,16
Texas,16
New York,16
Virginia,
Alabama,
Arkansas,
Arizona,
Colorado,
Connecticut,
District of Columbia,
Florida,
Hawaii,
Iowa,
Illinois,
Kansas,
Kentucky,
Louisiana,
Maine,
Mississippi,
North Carolina,
North Dakota,
Nevada,
Ohio,
Oklahoma,
Oregon,
South Carolina,
South Dakota,
Tennessee,
Utah,
Vermont,
Washington,
West Virginia,
Wyoming,
