Category: All categories

Region,family stress: (2004)
South Dakota,
Utah,100
Mississippi,76
Arizona,65
Kansas,56
New Hampshire,
Nevada,45
Oklahoma,37
Connecticut,24
Michigan,18
Ohio,16
Colorado,16
Minnesota,16
Texas,15
Oregon,13
Virginia,13
North Carolina,10
Pennsylvania,9
California,8
Massachusetts,8
Florida,8
Washington,7
Illinois,6
Georgia,5
New York,4
Alaska,
Alabama,
Arkansas,
District of Columbia,
Delaware,
Hawaii,
Iowa,
Idaho,
Indiana,
Kentucky,
Louisiana,
Maryland,
Maine,
Missouri,
Montana,
North Dakota,
Nebraska,
New Jersey,
New Mexico,
Rhode Island,
South Carolina,
Tennessee,
Vermont,
Wisconsin,
West Virginia,
Wyoming,
