Category: All categories

Region,miss my ex: (2007)
Idaho,
Rhode Island,
Iowa,100
Oregon,45
District of Columbia,
Pennsylvania,29
Tennessee,29
Arizona,25
Washington,20
Wisconsin,16
California,12
Virginia,8
Michigan,8
Ohio,8
New York,8
Florida,4
Alaska,
Alabama,
Arkansas,
Colorado,
Connecticut,
Delaware,
Georgia,
Hawaii,
Illinois,
Indiana,
Kansas,
Kentucky,
Louisiana,
Massachusetts,
Maryland,
Maine,
Minnesota,
Missouri,
Mississippi,
Montana,
North Carolina,
North Dakota,
Nebraska,
New Hampshire,
New Jersey,
New Mexico,
Nevada,
Oklahoma,
South Carolina,
South Dakota,
Texas,
Utah,
Vermont,
West Virginia,
Wyoming,
