Category: All categories

Region,miss my ex: (2008)
Idaho,
Hawaii,
Kentucky,100
Rhode Island,
Iowa,69
Louisiana,52
Wisconsin,43
Florida,26
Tennessee,21
District of Columbia,
New York,21
Michigan,21
North Carolina,17
Ohio,17
Washington,17
New Jersey,17
Pennsylvania,17
Arizona,13
Massachusetts,13
Virginia,13
Maryland,13
Colorado,13
Georgia,13
California,13
Texas,<1
Alaska,
Alabama,
Arkansas,
Connecticut,
Delaware,
Illinois,
Indiana,
Kansas,
Maine,
Minnesota,
Missouri,
Mississippi,
Montana,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
Oklahoma,
Oregon,
South Carolina,
South Dakota,
Utah,
Vermont,
West Virginia,
Wyoming,
