Category: All categories

Region,suicidal friend: (2004)
South Dakota,
Vermont,
Oklahoma,
Nebraska,
Nevada,
Wisconsin,100
Alabama,
Kansas,
Colorado,
Georgia,22
Pennsylvania,22
Ohio,17
New York,12
Alaska,
Arkansas,
Arizona,
California,
Connecticut,
District of Columbia,
Delaware,
Florida,
Hawaii,
Iowa,
Idaho,
Illinois,
Indiana,
Kentucky,
Louisiana,
Massachusetts,
Maryland,
Maine,
Michigan,
Minnesota,
Missouri,
Mississippi,
Montana,
North Carolina,
North Dakota,
New Hampshire,
New Jersey,
New Mexico,
Oregon,
Rhode Island,
South Carolina,
Tennessee,
Texas,
Utah,
Virginia,
Washington,
West Virginia,
Wyoming,
