Category: All categories

Region,suicidal friend: (2009)
Maine,
Tennessee,
Alaska,
New Hampshire,
Oklahoma,
Hawaii,
Minnesota,
Nevada,
Oregon,
Kansas,
Louisiana,
District of Columbia,
Connecticut,
Indiana,
Texas,100
Massachusetts,75
Florida,75
Washington,75
Colorado,
Illinois,50
North Carolina,50
New York,25
Pennsylvania,25
California,25
Virginia,25
Alabama,
Arkansas,
Arizona,
Delaware,
Georgia,
Iowa,
Idaho,
Kentucky,
Maryland,
Michigan,
Missouri,
Mississippi,
Montana,
North Dakota,
Nebraska,
New Jersey,
New Mexico,
Ohio,
Rhode Island,
South Carolina,
South Dakota,
Utah,
Vermont,
Wisconsin,
West Virginia,
Wyoming,
