Category: All categories

Region,crazy ex: (2020)
District of Columbia,100
Vermont,90
Maine,69
Massachusetts,66
Oregon,62
Washington,61
Delaware,60
Rhode Island,59
California,55
Colorado,54
Connecticut,52
Maryland,52
Illinois,50
New York,50
Pennsylvania,50
Arizona,49
Virginia,47
Missouri,47
New Hampshire,47
New Jersey,46
Utah,46
Nevada,46
Wisconsin,45
Minnesota,45
Oklahoma,43
Ohio,41
Indiana,41
Tennessee,41
Michigan,41
West Virginia,40
Idaho,38
Montana,38
Kansas,38
North Carolina,37
South Dakota,37
Texas,37
New Mexico,37
Hawaii,36
Louisiana,36
Iowa,36
Georgia,35
Alabama,34
South Carolina,34
Kentucky,34
Alaska,34
Nebraska,33
Florida,32
North Dakota,30
Arkansas,30
Mississippi,26
Wyoming,
