Category: All categories

Region,time to die: (2019)
District of Columbia,100
Vermont,91
Alaska,83
Iowa,82
New Mexico,81
Utah,78
Massachusetts,77
Indiana,76
Kentucky,76
Virginia,75
Kansas,75
Washington,74
New Hampshire,74
Oregon,73
Arkansas,73
California,72
Illinois,72
Wisconsin,72
Missouri,71
New Jersey,71
Nebraska,71
Oklahoma,70
Connecticut,70
North Dakota,70
Colorado,70
Pennsylvania,70
Delaware,69
Maryland,69
South Carolina,69
Arizona,68
Hawaii,68
Ohio,67
Minnesota,65
Tennessee,65
Michigan,65
Idaho,65
Alabama,64
Georgia,64
Maine,63
West Virginia,63
Nevada,63
New York,62
Florida,61
North Carolina,61
Texas,59
Mississippi,57
Rhode Island,57
South Dakota,56
Wyoming,55
Louisiana,50
Montana,47
