Category: All categories

Region,Dependent personality disorder: (2005)
West Virginia,100
Iowa,44
Idaho,41
South Carolina,30
Indiana,21
Tennessee,19
Minnesota,18
Pennsylvania,12
Washington,11
Georgia,9
Illinois,8
Arizona,7
Maryland,7
California,6
New Jersey,5
Florida,5
Michigan,4
Virginia,4
New York,2
Texas,2
Alaska,
Alabama,
Arkansas,
Colorado,
Connecticut,
District of Columbia,
Delaware,
Hawaii,
Kansas,
Kentucky,
Louisiana,
Massachusetts,
Maine,
Missouri,
Mississippi,
Montana,
North Carolina,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
Ohio,
Oklahoma,
Oregon,
Rhode Island,
South Dakota,
Utah,
Vermont,
Wisconsin,
Wyoming,
