Category: All categories

Region,gay: (2018)
District of Columbia,100
Nevada,88
West Virginia,85
Rhode Island,84
California,83
New York,83
Mississippi,82
New Mexico,80
Texas,80
Florida,80
Georgia,80
Louisiana,80
Hawaii,80
Delaware,79
Massachusetts,79
Tennessee,78
Oklahoma,78
Kentucky,77
Arizona,75
New Jersey,75
Illinois,74
Alabama,73
South Carolina,73
Pennsylvania,72
Arkansas,72
Connecticut,71
North Carolina,71
Maryland,71
Maine,70
Indiana,70
Ohio,69
Vermont,68
Missouri,66
Virginia,66
Michigan,66
Washington,65
Colorado,65
Nebraska,65
Oregon,64
New Hampshire,64
Utah,63
Wisconsin,63
Kansas,61
Alaska,61
Iowa,61
Minnesota,57
Idaho,55
South Dakota,54
North Dakota,53
Montana,51
Wyoming,50
