Category: All categories

Region,gender dysphoria: (2006)
Vermont,100
North Dakota,76
Arkansas,51
Indiana,35
Alabama,33
Maine,33
Kentucky,27
Oklahoma,23
Utah,20
Louisiana,20
Minnesota,17
Wisconsin,16
Michigan,8
Florida,8
Massachusetts,8
New York,8
California,7
Colorado,7
Washington,6
Georgia,3
Virginia,3
Pennsylvania,2
Texas,1
Alaska,
Arizona,
Connecticut,
District of Columbia,
Delaware,
Hawaii,
Iowa,
Idaho,
Illinois,
Kansas,
Maryland,
Missouri,
Mississippi,
Montana,
North Carolina,
Nebraska,
New Hampshire,
New Jersey,
New Mexico,
Nevada,
Ohio,
Oregon,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
West Virginia,
Wyoming,
