Category: All categories

Region,gender dysphoria: (2005)
West Virginia,100
Iowa,77
Louisiana,72
Utah,45
Maryland,41
South Carolina,28
Florida,26
Wisconsin,25
Colorado,22
Ohio,21
Michigan,18
Illinois,17
Connecticut,16
New Jersey,13
California,10
Pennsylvania,8
North Carolina,8
Washington,8
Texas,5
Georgia,5
New York,4
Alaska,
Alabama,
Arkansas,
Arizona,
District of Columbia,
Delaware,
Hawaii,
Idaho,
Indiana,
Kansas,
Kentucky,
Massachusetts,
Maine,
Minnesota,
Missouri,
Mississippi,
Montana,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
Oklahoma,
Oregon,
Rhode Island,
South Dakota,
Tennessee,
Virginia,
Vermont,
Wyoming,
