Category: All categories

Region,gender dysphoria: (2008)
Delaware,100
Rhode Island,65
Maine,32
Kentucky,24
Wisconsin,18
Hawaii,17
Mississippi,16
Massachusetts,9
Missouri,7
Illinois,7
Michigan,7
Florida,5
Ohio,5
New Jersey,3
Texas,3
California,3
Minnesota,2
Virginia,2
Pennsylvania,2
New York,2
Alaska,
Alabama,
Arkansas,
Arizona,
Colorado,
Connecticut,
District of Columbia,
Georgia,
Iowa,
Idaho,
Indiana,
Kansas,
Louisiana,
Maryland,
Montana,
North Carolina,
North Dakota,
Nebraska,
New Hampshire,
New Mexico,
Nevada,
Oklahoma,
Oregon,
South Carolina,
South Dakota,
Tennessee,
Utah,
Vermont,
Washington,
West Virginia,
Wyoming,
