Category: All categories

Region,transphobia: (2004)
South Dakota,
West Virginia,100
Hawaii,100
New Hampshire,97
Iowa,36
Arizona,36
Virginia,8
Illinois,7
Ohio,7
Alaska,
Alabama,
Arkansas,
California,
Colorado,
Connecticut,
District of Columbia,
Delaware,
Florida,
Georgia,
Idaho,
Indiana,
Kansas,
Kentucky,
Louisiana,
Massachusetts,
Maryland,
Maine,
Michigan,
Minnesota,
Missouri,
Mississippi,
Montana,
North Carolina,
North Dakota,
Nebraska,
New Jersey,
New Mexico,
Nevada,
New York,
Oklahoma,
Oregon,
Pennsylvania,
Rhode Island,
South Carolina,
Tennessee,
Texas,
Utah,
Vermont,
Washington,
Wisconsin,
Wyoming,
