Category: All categories

Region,moving: (2019)
District of Columbia,100
New York,96
Colorado,92
Washington,92
Oregon,86
Arizona,86
Connecticut,85
Tennessee,84
Utah,84
Virginia,82
Kansas,82
Missouri,82
South Carolina,81
Nevada,81
Idaho,81
Massachusetts,81
North Carolina,80
Minnesota,79
Illinois,79
Alaska,79
Maryland,78
California,78
Texas,77
Georgia,77
Delaware,77
Rhode Island,77
Hawaii,77
Ohio,76
Arkansas,76
Maine,75
New Jersey,75
Nebraska,75
New Hampshire,75
Vermont,74
Michigan,74
Pennsylvania,74
Kentucky,74
Wyoming,73
Florida,73
Indiana,72
New Mexico,72
Wisconsin,72
Louisiana,72
Oklahoma,71
North Dakota,71
Alabama,69
Iowa,69
Mississippi,67
Montana,67
West Virginia,67
South Dakota,65
