Category: All categories

Region,moving: (2018)
District of Columbia,100
New York,98
Colorado,97
Oregon,94
Virginia,94
Florida,94
Kansas,93
Washington,90
Missouri,88
Arizona,87
Utah,86
Massachusetts,85
Maryland,85
Nevada,85
New Hampshire,85
Tennessee,85
Minnesota,84
Connecticut,84
Rhode Island,83
Alaska,82
Texas,81
Wisconsin,81
Indiana,81
South Carolina,81
New Jersey,81
Hawaii,81
North Carolina,80
Idaho,80
Michigan,80
California,79
Georgia,79
Ohio,79
Illinois,78
Mississippi,78
Kentucky,78
Arkansas,78
Wyoming,78
New Mexico,76
Delaware,76
Oklahoma,76
Alabama,76
Nebraska,75
Vermont,75
Iowa,75
Maine,74
North Dakota,71
Louisiana,70
West Virginia,70
South Dakota,69
Montana,69
Pennsylvania,68
