Category: All categories

Region,moving: (2020)
District of Columbia,100
Arizona,88
Colorado,88
New York,88
Nevada,87
Virginia,87
Washington,86
Maryland,85
Kansas,84
Florida,82
Massachusetts,82
Utah,82
Texas,81
North Carolina,81
Oregon,80
Tennessee,80
Connecticut,80
Hawaii,78
Missouri,77
California,77
New Jersey,76
Arkansas,76
Pennsylvania,76
Georgia,76
New Hampshire,75
Idaho,75
Rhode Island,75
Alaska,74
Ohio,74
South Carolina,73
Delaware,73
Oklahoma,73
Kentucky,73
Illinois,73
Alabama,72
Minnesota,72
Louisiana,72
Indiana,71
Nebraska,71
Michigan,70
Iowa,70
New Mexico,69
Montana,69
Maine,68
Wisconsin,68
Vermont,68
North Dakota,67
West Virginia,66
Mississippi,66
Wyoming,64
South Dakota,63
