Category: All categories

Region,Histrionic personality disorder: (2004)
Vermont,100
Utah,54
Kentucky,45
Alabama,44
New Mexico,43
Wisconsin,36
New Hampshire,35
South Carolina,29
Washington,26
Ohio,20
Illinois,17
North Carolina,16
Michigan,15
New York,15
Florida,13
Pennsylvania,12
Texas,10
Colorado,9
California,9
New Jersey,9
Maryland,9
Missouri,9
Georgia,8
Massachusetts,6
Virginia,4
Alaska,
Arkansas,
Arizona,
Connecticut,
District of Columbia,
Delaware,
Hawaii,
Iowa,
Idaho,
Indiana,
Kansas,
Louisiana,
Maine,
Minnesota,
Mississippi,
Montana,
North Dakota,
Nebraska,
Nevada,
Oklahoma,
Oregon,
Rhode Island,
South Dakota,
Tennessee,
West Virginia,
Wyoming,
