Category: All categories

Region,Self harm: (2004)
South Dakota,100
North Dakota,99
Montana,86
Nebraska,35
Iowa,21
Oregon,18
Oklahoma,17
Minnesota,12
Virginia,11
Ohio,11
Pennsylvania,9
Michigan,9
Tennessee,8
Washington,8
Colorado,7
Maryland,7
Georgia,6
Missouri,6
Florida,6
Illinois,6
New York,4
California,4
Texas,3
Alaska,
Wyoming,
Mississippi,
Massachusetts,
North Carolina,
Louisiana,
Kentucky,
New Hampshire,
New Jersey,
New Mexico,
Nevada,
Kansas,
Indiana,
Idaho,
Hawaii,
Delaware,
Rhode Island,
South Carolina,
District of Columbia,
Connecticut,
Arizona,
Utah,
Arkansas,
Vermont,
Alabama,
Wisconsin,
West Virginia,
Maine,
