Category: All categories

Region,Obsessive compulsive personality disorder: (2004)
Montana,
Delaware,
New Mexico,
Utah,
Wisconsin,100
Florida,97
Massachusetts,94
District of Columbia,
Tennessee,
Maryland,45
North Carolina,45
Minnesota,37
Georgia,32
Washington,29
Texas,29
Pennsylvania,29
Illinois,27
California,24
Ohio,21
Virginia,21
New York,13
Alaska,
Alabama,
Arkansas,
Arizona,
Colorado,
Connecticut,
Hawaii,
Iowa,
Idaho,
Indiana,
Kansas,
Kentucky,
Louisiana,
Maine,
Michigan,
Missouri,
Mississippi,
North Dakota,
Nebraska,
New Hampshire,
New Jersey,
Nevada,
Oklahoma,
Oregon,
Rhode Island,
South Carolina,
South Dakota,
Vermont,
West Virginia,
Wyoming,
