Category: All categories

Region,queer: (2021)
District of Columbia,100
Vermont,89
Washington,87
Massachusetts,84
Oregon,77
Rhode Island,72
Utah,70
Alaska,66
Maine,65
California,65
New York,60
Colorado,57
Pennsylvania,57
Minnesota,57
New Hampshire,57
Connecticut,56
Virginia,56
Illinois,55
Idaho,54
Maryland,54
Hawaii,53
Montana,52
New Mexico,52
Nebraska,51
Kansas,51
Iowa,50
Ohio,50
Delaware,50
North Carolina,50
New Jersey,49
Missouri,49
Michigan,48
Wisconsin,48
Texas,48
Oklahoma,46
Nevada,46
North Dakota,46
Georgia,45
Arizona,45
South Dakota,45
Kentucky,44
Indiana,43
Florida,43
Louisiana,42
Wyoming,42
Arkansas,42
South Carolina,42
West Virginia,42
Tennessee,39
Mississippi,36
Alabama,35
