Category: All categories

Region,queer: (2020)
District of Columbia,100
Vermont,85
Washington,74
Oregon,74
Massachusetts,64
Maine,57
Minnesota,56
California,54
Pennsylvania,54
New York,54
Rhode Island,53
Colorado,52
Texas,50
Alaska,49
Utah,49
Montana,47
Virginia,47
New Hampshire,47
Maryland,47
New Jersey,44
Connecticut,44
Kansas,43
Illinois,43
Michigan,43
Iowa,42
Wyoming,42
Hawaii,41
North Carolina,41
Delaware,41
North Dakota,41
Nebraska,40
New Mexico,40
Ohio,39
Arizona,39
Nevada,39
Wisconsin,39
Missouri,39
Idaho,38
Oklahoma,38
Georgia,37
Indiana,36
West Virginia,35
Florida,35
Louisiana,34
Kentucky,34
South Carolina,33
Arkansas,33
Tennessee,33
South Dakota,32
Alabama,30
Mississippi,26
