Category: All categories

Region,bulemia: (2014)
District of Columbia,100
Maine,
New Hampshire,
New Mexico,
Indiana,64
Rhode Island,
Iowa,52
Idaho,
Alabama,52
Utah,52
Massachusetts,47
West Virginia,
South Carolina,47
Ohio,41
Pennsylvania,41
Tennessee,41
New York,41
Michigan,35
Nevada,
Kentucky,35
North Carolina,35
Minnesota,35
Florida,35
Arkansas,
Kansas,35
Connecticut,35
Illinois,29
Louisiana,29
Texas,29
Georgia,29
Washington,29
Oregon,23
California,23
Colorado,23
Mississippi,
Wisconsin,23
Nebraska,
Virginia,17
Arizona,17
Missouri,17
Oklahoma,17
Hawaii,
Maryland,17
New Jersey,11
Alaska,
Delaware,
Montana,
North Dakota,
South Dakota,
Vermont,
Wyoming,
